path,participant_id,sequence_id,sign
ชวน หลีกภัย\20.parquet,20,15,ชวน หลีกภัย
ชวน หลีกภัย\22.parquet,22,15,ชวน หลีกภัย
ชวน หลีกภัย\23.parquet,23,15,ชวน หลีกภัย
ชวน หลีกภัย\24.parquet,24,15,ชวน หลีกภัย
ชวน หลีกภัย\25.parquet,25,15,ชวน หลีกภัย
ชวน หลีกภัย\27.parquet,27,15,ชวน หลีกภัย
ชวน หลีกภัย\28.parquet,28,15,ชวน หลีกภัย
ชวน หลีกภัย\29.parquet,29,15,ชวน หลีกภัย
ชวน หลีกภัย\3.parquet,3,15,ชวน หลีกภัย
ชวน หลีกภัย\4.parquet,4,15,ชวน หลีกภัย
ชวน หลีกภัย\5.parquet,5,15,ชวน หลีกภัย
ชวน หลีกภัย\6.parquet,6,15,ชวน หลีกภัย
ชวน หลีกภัย\7.parquet,7,15,ชวน หลีกภัย
ชวน หลีกภัย\8.parquet,8,15,ชวน หลีกภัย
ชวน หลีกภัย\9.parquet,9,15,ชวน หลีกภัย
ชัยวุฒิ ธนาคมานุสรณ์\0.parquet,0,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\1.parquet,1,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\10.parquet,10,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\11.parquet,11,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\12.parquet,12,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\13.parquet,13,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\14.parquet,14,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\15.parquet,15,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\16.parquet,16,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\17.parquet,17,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\19.parquet,19,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\2.parquet,2,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\20.parquet,20,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\22.parquet,22,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\23.parquet,23,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\24.parquet,24,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\25.parquet,25,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\27.parquet,27,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\28.parquet,28,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\29.parquet,29,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\3.parquet,3,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\4.parquet,4,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\5.parquet,5,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\6.parquet,6,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\7.parquet,7,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\8.parquet,8,38,ชัยวุฒิ ธนาคมานุสรณ์
ชัยวุฒิ ธนาคมานุสรณ์\9.parquet,9,38,ชัยวุฒิ ธนาคมานุสรณ์
ชาดา ไทยเศรษฐ์\0.parquet,0,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\1.parquet,1,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\10.parquet,10,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\11.parquet,11,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\12.parquet,12,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\13.parquet,13,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\14.parquet,14,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\15.parquet,15,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\16.parquet,16,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\17.parquet,17,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\19.parquet,19,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\2.parquet,2,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\20.parquet,20,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\22.parquet,22,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\23.parquet,23,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\24.parquet,24,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\25.parquet,25,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\27.parquet,27,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\28.parquet,28,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\29.parquet,29,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\3.parquet,3,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\4.parquet,4,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\5.parquet,5,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\6.parquet,6,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\7.parquet,7,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\8.parquet,8,31,ชาดา ไทยเศรษฐ์
ชาดา ไทยเศรษฐ์\9.parquet,9,31,ชาดา ไทยเศรษฐ์
ช่วย\0.parquet,0,10,ช่วย
ช่วย\1.parquet,1,10,ช่วย
ช่วย\10.parquet,10,10,ช่วย
ช่วย\11.parquet,11,10,ช่วย
ช่วย\12.parquet,12,10,ช่วย
ช่วย\13.parquet,13,10,ช่วย
ช่วย\14.parquet,14,10,ช่วย
ช่วย\15.parquet,15,10,ช่วย
ช่วย\16.parquet,16,10,ช่วย
ช่วย\17.parquet,17,10,ช่วย
ช่วย\19.parquet,19,10,ช่วย
ช่วย\2.parquet,2,10,ช่วย
ช่วย\20.parquet,20,10,ช่วย
ช่วย\22.parquet,22,10,ช่วย
ช่วย\23.parquet,23,10,ช่วย
ช่วย\24.parquet,24,10,ช่วย
ช่วย\25.parquet,25,10,ช่วย
ช่วย\27.parquet,27,10,ช่วย
ช่วย\28.parquet,28,10,ช่วย
ช่วย\29.parquet,29,10,ช่วย
ช่วย\3.parquet,3,10,ช่วย
ช่วย\4.parquet,4,10,ช่วย
ช่วย\5.parquet,5,10,ช่วย
ช่วย\6.parquet,6,10,ช่วย
ช่วย\7.parquet,7,10,ช่วย
ช่วย\8.parquet,8,10,ช่วย
ช่วย\9.parquet,9,10,ช่วย
ซ\0.parquet,0,80,ซ
ซ\1.parquet,1,80,ซ
ซ\10.parquet,10,80,ซ
ซ\11.parquet,11,80,ซ
ซ\12.parquet,12,80,ซ
ซ\13.parquet,13,80,ซ
ซ\14.parquet,14,80,ซ
ซ\15.parquet,15,80,ซ
ซ\16.parquet,16,80,ซ
ซ\17.parquet,17,80,ซ
ซ\19.parquet,19,80,ซ
ซ\2.parquet,2,80,ซ
ซ\20.parquet,20,80,ซ
ซ\22.parquet,22,80,ซ
ซ\23.parquet,23,80,ซ
ซ\24.parquet,24,80,ซ
ซ\25.parquet,25,80,ซ
ซ\27.parquet,27,80,ซ
ซ\28.parquet,28,80,ซ
ซ\29.parquet,29,80,ซ
ซ\3.parquet,3,80,ซ
ซ\4.parquet,4,80,ซ
ซ\5.parquet,5,80,ซ
ซ\6.parquet,6,80,ซ
ซ\7.parquet,7,80,ซ
ซ\8.parquet,8,80,ซ
ซ\9.parquet,9,80,ซ
ญ\0.parquet,0,109,ญ
ญ\1.parquet,1,109,ญ
ญ\10.parquet,10,109,ญ
ญ\11.parquet,11,109,ญ
ญ\12.parquet,12,109,ญ
ญ\13.parquet,13,109,ญ
ญ\14.parquet,14,109,ญ
ญ\15.parquet,15,109,ญ
ญ\16.parquet,16,109,ญ
ญ\17.parquet,17,109,ญ
ญ\19.parquet,19,109,ญ
ญ\2.parquet,2,109,ญ
ญ\20.parquet,20,109,ญ
ญ\22.parquet,22,109,ญ
ญ\23.parquet,23,109,ญ
ญ\24.parquet,24,109,ญ
ญ\25.parquet,25,109,ญ
ญ\27.parquet,27,109,ญ
ญ\28.parquet,28,109,ญ
ญ\29.parquet,29,109,ญ
ญ\3.parquet,3,109,ญ
ญ\4.parquet,4,109,ญ
ญ\5.parquet,5,109,ญ
ญ\6.parquet,6,109,ญ
ญ\7.parquet,7,109,ญ
ญ\8.parquet,8,109,ญ
ญ\9.parquet,9,109,ญ
ฎ\0.parquet,0,110,ฎ
ฎ\1.parquet,1,110,ฎ
ฎ\10.parquet,10,110,ฎ
ฎ\11.parquet,11,110,ฎ
ฎ\12.parquet,12,110,ฎ
ฎ\13.parquet,13,110,ฎ
ฎ\14.parquet,14,110,ฎ
ฎ\15.parquet,15,110,ฎ
ฎ\16.parquet,16,110,ฎ
ฎ\17.parquet,17,110,ฎ
ฎ\19.parquet,19,110,ฎ
ฎ\2.parquet,2,110,ฎ
ฎ\20.parquet,20,110,ฎ
ฎ\22.parquet,22,110,ฎ
ฎ\23.parquet,23,110,ฎ
ฎ\24.parquet,24,110,ฎ
ฎ\25.parquet,25,110,ฎ
ฎ\27.parquet,27,110,ฎ
ฎ\28.parquet,28,110,ฎ
ฎ\29.parquet,29,110,ฎ
ฎ\3.parquet,3,110,ฎ
ฎ\4.parquet,4,110,ฎ
ฎ\5.parquet,5,110,ฎ
ฎ\6.parquet,6,110,ฎ
ฎ\7.parquet,7,110,ฎ
ฎ\8.parquet,8,110,ฎ
ฎ\9.parquet,9,110,ฎ
ฏ\0.parquet,0,81,ฏ
ฏ\1.parquet,1,81,ฏ
ฏ\10.parquet,10,81,ฏ
ฏ\11.parquet,11,81,ฏ
ฏ\12.parquet,12,81,ฏ
ฏ\13.parquet,13,81,ฏ
ฏ\14.parquet,14,81,ฏ
ฏ\15.parquet,15,81,ฏ
ฏ\16.parquet,16,81,ฏ
ฏ\17.parquet,17,81,ฏ
ฏ\19.parquet,19,81,ฏ
ฏ\2.parquet,2,81,ฏ
ฏ\20.parquet,20,81,ฏ
ฏ\22.parquet,22,81,ฏ
ฏ\23.parquet,23,81,ฏ
ฏ\24.parquet,24,81,ฏ
ฏ\25.parquet,25,81,ฏ
ฏ\27.parquet,27,81,ฏ
ฏ\28.parquet,28,81,ฏ
ฏ\29.parquet,29,81,ฏ
ฏ\3.parquet,3,81,ฏ
ฏ\4.parquet,4,81,ฏ
ฏ\5.parquet,5,81,ฏ
ฏ\6.parquet,6,81,ฏ
ฏ\7.parquet,7,81,ฏ
ฏ\8.parquet,8,81,ฏ
ฏ\9.parquet,9,81,ฏ
ฐ\0.parquet,0,82,ฐ
ฐ\1.parquet,1,82,ฐ
ฐ\10.parquet,10,82,ฐ
ฐ\11.parquet,11,82,ฐ
ฐ\12.parquet,12,82,ฐ
ฐ\13.parquet,13,82,ฐ
ฐ\14.parquet,14,82,ฐ
ฐ\15.parquet,15,82,ฐ
ฐ\16.parquet,16,82,ฐ
ฐ\17.parquet,17,82,ฐ
ฐ\19.parquet,19,82,ฐ
ฐ\2.parquet,2,82,ฐ
ฐ\20.parquet,20,82,ฐ
ฐ\22.parquet,22,82,ฐ
ฐ\23.parquet,23,82,ฐ
ฐ\24.parquet,24,82,ฐ
ฐ\25.parquet,25,82,ฐ
ฐ\27.parquet,27,82,ฐ
ฐ\28.parquet,28,82,ฐ
ฐ\29.parquet,29,82,ฐ
ฐ\3.parquet,3,82,ฐ
ฐ\4.parquet,4,82,ฐ
ฐ\5.parquet,5,82,ฐ
ฐ\6.parquet,6,82,ฐ
ฐ\7.parquet,7,82,ฐ
ฐ\8.parquet,8,82,ฐ
ฐ\9.parquet,9,82,ฐ
ฑ\0.parquet,0,83,ฑ
ฑ\1.parquet,1,83,ฑ
ฑ\10.parquet,10,83,ฑ
ฑ\11.parquet,11,83,ฑ
ฑ\12.parquet,12,83,ฑ
ฑ\13.parquet,13,83,ฑ
ฑ\14.parquet,14,83,ฑ
ฑ\15.parquet,15,83,ฑ
ฑ\16.parquet,16,83,ฑ
ฑ\17.parquet,17,83,ฑ
ฑ\19.parquet,19,83,ฑ
ฑ\2.parquet,2,83,ฑ
ฑ\20.parquet,20,83,ฑ
ฑ\22.parquet,22,83,ฑ
ฑ\23.parquet,23,83,ฑ
ฑ\24.parquet,24,83,ฑ
ฑ\25.parquet,25,83,ฑ
ฑ\27.parquet,27,83,ฑ
ฑ\28.parquet,28,83,ฑ
ฑ\29.parquet,29,83,ฑ
ฑ\3.parquet,3,83,ฑ
ฑ\4.parquet,4,83,ฑ
ฑ\5.parquet,5,83,ฑ
ฑ\6.parquet,6,83,ฑ
ฑ\7.parquet,7,83,ฑ
ฑ\8.parquet,8,83,ฑ
ฑ\9.parquet,9,83,ฑ
ฒ\0.parquet,0,84,ฒ
ฒ\1.parquet,1,84,ฒ
ฒ\10.parquet,10,84,ฒ
ฒ\11.parquet,11,84,ฒ
ฒ\12.parquet,12,84,ฒ
ฒ\13.parquet,13,84,ฒ
ฒ\14.parquet,14,84,ฒ
ฒ\15.parquet,15,84,ฒ
ฒ\16.parquet,16,84,ฒ
ฒ\17.parquet,17,84,ฒ
ฒ\19.parquet,19,84,ฒ
ฒ\2.parquet,2,84,ฒ
ฒ\20.parquet,20,84,ฒ
ฒ\22.parquet,22,84,ฒ
ฒ\23.parquet,23,84,ฒ
ฒ\24.parquet,24,84,ฒ
ฒ\25.parquet,25,84,ฒ
ฒ\27.parquet,27,84,ฒ
ฒ\28.parquet,28,84,ฒ
ฒ\29.parquet,29,84,ฒ
ฒ\3.parquet,3,84,ฒ
ฒ\4.parquet,4,84,ฒ
ฒ\5.parquet,5,84,ฒ
ฒ\6.parquet,6,84,ฒ
ฒ\7.parquet,7,84,ฒ
ฒ\8.parquet,8,84,ฒ
ฒ\9.parquet,9,84,ฒ
ณ\0.parquet,0,85,ณ
ณ\1.parquet,1,85,ณ
ณ\10.parquet,10,85,ณ
ณ\11.parquet,11,85,ณ
ณ\12.parquet,12,85,ณ
ณ\13.parquet,13,85,ณ
ณ\14.parquet,14,85,ณ
ณ\15.parquet,15,85,ณ
ณ\16.parquet,16,85,ณ
ณ\17.parquet,17,85,ณ
ณ\19.parquet,19,85,ณ
ณ\2.parquet,2,85,ณ
ณ\20.parquet,20,85,ณ
ณ\22.parquet,22,85,ณ
ณ\23.parquet,23,85,ณ
ณ\24.parquet,24,85,ณ
ณ\25.parquet,25,85,ณ
ณ\27.parquet,27,85,ณ
ณ\28.parquet,28,85,ณ
ณ\29.parquet,29,85,ณ
ณ\3.parquet,3,85,ณ
ณ\4.parquet,4,85,ณ
ณ\5.parquet,5,85,ณ
ณ\6.parquet,6,85,ณ
ณ\7.parquet,7,85,ณ
ณ\8.parquet,8,85,ณ
ณ\9.parquet,9,85,ณ
ณัฐวุฒิ ใสยเกื้อ\0.parquet,0,43,ณัฐวุฒิ ใสยเกื้อ
ณัฐวุฒิ ใสยเกื้อ\1.parquet,1,43,ณัฐวุฒิ ใสยเกื้อ
ณัฐวุฒิ ใสยเกื้อ\10.parquet,10,43,ณัฐวุฒิ ใสยเกื้อ
ณัฐวุฒิ ใสยเกื้อ\11.parquet,11,43,ณัฐวุฒิ ใสยเกื้อ
ณัฐวุฒิ ใสยเกื้อ\12.parquet,12,43,ณัฐวุฒิ ใสยเกื้อ
ณัฐวุฒิ ใสยเกื้อ\13.parquet,13,43,ณัฐวุฒิ ใสยเกื้อ
ณัฐวุฒิ ใสยเกื้อ\14.parquet,14,43,ณัฐวุฒิ ใสยเกื้อ
ณัฐวุฒิ ใสยเกื้อ\15.parquet,15,43,ณัฐวุฒิ ใสยเกื้อ
